157.99999E-3	146.48803E-12	158.00001E-3	652.09663E-3	3.3905114E-12	-4.6451554E+0	781.34652E-6	146.87289E-12	158.00001E-3	7.9329233E+0	3.3834400E-12	-4.6451554E+0	781.34652E-6	1.1768720E-9	999.98510E-3	8.2056729E+3	50.104254E-12	-0.0000000E+0	-0.0000000E+0	1.2065144E-9	999.98510E-3	-6.2368921E+3	-41.197899E-12	-0.0000000E+0	-0.0000000E+0
157.00001E-3	145.30423E-12	157.00001E-3	6.4787412E+0	3.2600489E-12	-4.6451554E+0	781.34652E-6	145.68703E-12	157.00001E-3	6.4967761E+0	3.4740318E-12	-4.6451554E+0	781.34652E-6	1.2076329E-9	1.0000149E+0	-700.88336E+0	101.99069E-12	-0.0000000E+0	-0.0000000E+0	1.1993616E-9	1.0000149E+0	-416.97943E+0	-55.377206E-12	-0.0000000E+0	-0.0000000E+0
156.00000E-3	144.00925E-12	156.00000E-3	10.048354E+0	3.1612425E-12	-4.6451554E+0	781.34652E-6	144.42576E-12	156.00000E-3	4.6170125E+0	3.4645999E-12	-4.6451554E+0	781.34652E-6	1.2766707E-9	1.0000000E+0	-1.2588575E+3	77.214769E-12	-0.0000000E+0	-0.0000000E+0	1.2406162E-9	1.0000000E+0	2.9775073E+3	-36.246107E-12	-0.0000000E+0	-0.0000000E+0
155.00000E-3	142.68947E-12	155.00000E-3	458.15289E-3	3.1959674E-12	-4.6451554E+0	781.34652E-6	143.18646E-12	155.00000E-3	-2.8858607E+0	3.5706661E-12	-4.6451554E+0	781.34652E-6	1.3030800E-9	1.0000000E+0	6.5163213E+3	-1.2075819E-12	-0.0000000E+0	-0.0000000E+0	1.2697040E-9	1.0000000E+0	4.0755386E+3	-50.406408E-12	-0.0000000E+0	-0.0000000E+0
154.00000E-3	141.42368E-12	154.00000E-3	-7.7884946E+0	3.2060791E-12	-4.6451554E+0	781.34652E-6	141.82570E-12	154.00000E-3	159.24944E-3	3.5296128E-12	-4.6451554E+0	781.34652E-6	1.2267940E-9	1.0000000E+0	7.5480195E+3	-46.047707E-12	-0.0000000E+0	-0.0000000E+0	1.2819997E-9	1.0000000E+0	-193.49577E+0	24.476681E-12	-0.0000000E+0	-0.0000000E+0
153.00000E-3	140.39582E-12	153.00000E-3	-11.395337E+0	3.3611339E-12	-4.6451554E+0	781.34652E-6	140.71506E-12	153.00000E-3	297.62459E-3	3.4196532E-12	-4.6451554E+0	781.34652E-6	1.0615376E-9	1.0000000E+0	2.8947295E+3	-81.031806E-12	-0.0000000E+0	-0.0000000E+0	1.1500361E-9	1.0000000E+0	-2.0626948E+3	68.386130E-12	-0.0000000E+0	-0.0000000E+0
152.00001E-3	139.44702E-12	152.00000E-3	-7.0024514E+0	3.3118716E-12	-4.6451554E+0	781.34652E-6	139.66868E-12	152.00000E-3	6.6087675E+0	3.4369417E-12	-4.6451554E+0	781.34652E-6	1.0334367E-9	1.0000149E+0	-1.6339818E+3	-2.2013925E-12	-0.0000000E+0	-0.0000000E+0	1.0288569E-9	1.0000149E+0	-4.1903740E+3	12.439212E-12	-0.0000000E+0	-0.0000000E+0
150.99999E-3	138.17797E-12	151.00001E-3	-7.6272235E+0	3.3011118E-12	-4.6451554E+0	781.34652E-6	138.76932E-12	151.00001E-3	9.0860395E+0	3.4412148E-12	-4.6451554E+0	781.34652E-6	1.1780515E-9	999.97020E-3	-2.3849480E+3	-16.557438E-12	-0.0000000E+0	-0.0000000E+0	1.0202915E-9	999.97020E-3	-3.0953174E+3	-16.874887E-12	-0.0000000E+0	-0.0000000E+0
150.00001E-3	137.01794E-12	150.00001E-3	931.24270E-3	3.4577467E-12	-4.6451554E+0	781.34652E-6	137.44632E-12	150.00001E-3	10.645800E+0	3.4919331E-12	-4.6451554E+0	781.34652E-6	1.1942822E-9	1.0000149E+0	-4.6457197E+3	-82.414735E-12	-0.0000000E+0	-0.0000000E+0	1.2240228E-9	1.0000149E+0	35.708889E+0	-21.139396E-12	-0.0000000E+0	-0.0000000E+0
149.00000E-3	135.80541E-12	149.00000E-3	211.22497E-3	3.4315792E-12	-4.6451554E+0	781.34652E-6	136.16673E-12	149.00000E-3	3.7601752E+0	3.4495341E-12	-4.6451554E+0	781.34652E-6	1.1728234E-9	1.0000000E+0	-1.2424319E+3	-9.8597146E-12	-0.0000000E+0	-0.0000000E+0	1.2437525E-9	1.0000000E+0	1.7244609E+3	34.328155E-12	-0.0000000E+0	-0.0000000E+0
148.00000E-3	134.72773E-12	148.00000E-3	-527.87447E-3	3.3925961E-12	-4.6451554E+0	781.34652E-6	135.09965E-12	148.00000E-3	12.780975E+0	3.3520979E-12	-4.6451554E+0	781.34652E-6	1.1153695E-9	1.0000000E+0	958.23584E+0	36.035553E-12	-0.0000000E+0	-0.0000000E+0	1.0730006E-9	1.0000000E+0	-3.0963645E+3	42.040503E-12	-0.0000000E+0	-0.0000000E+0
147.00000E-3	133.60706E-12	147.00000E-3	-2.3200121E+0	3.3547050E-12	-4.6451554E+0	781.34652E-6	134.21710E-12	147.00000E-3	9.7550707E+0	3.4609962E-12	-4.6451554E+0	781.34652E-6	1.1154527E-9	1.0000000E+0	225.04951E+0	29.654820E-12	-0.0000000E+0	-0.0000000E+0	965.19814E-12	1.0000000E+0	-2.1871475E+3	-26.909844E-12	-0.0000000E+0	-0.0000000E+0
146.00000E-3	132.46798E-12	146.00000E-3	2.2287731E+0	3.3567660E-12	-4.6451554E+0	781.34652E-6	133.12915E-12	146.00000E-3	19.279133E+0	3.3893849E-12	-4.6451554E+0	781.34652E-6	1.1104428E-9	1.0000000E+0	-2.9860378E+3	871.91360E-15	-0.0000000E+0	-0.0000000E+0	1.0881274E-9	1.0000000E+0	-2.9936787E+3	6.2191879E-12	-0.0000000E+0	-0.0000000E+0
145.00000E-3	131.44559E-12	145.00000E-3	5.7450280E+0	3.3849412E-12	-4.6451554E+0	781.34652E-6	131.83496E-12	145.00000E-3	10.541000E+0	3.4458025E-12	-4.6451554E+0	781.34652E-6	1.0869200E-9	1.0000000E+0	-3.5850249E+3	-2.2679296E-12	-0.0000000E+0	-0.0000000E+0	1.2376463E-9	1.0000000E+0	5.1308672E+3	-7.1906309E-12	-0.0000000E+0	-0.0000000E+0
143.99999E-3	130.23542E-12	144.00001E-3	8.5532627E+0	3.3169929E-12	-4.6451554E+0	781.34652E-6	130.60125E-12	144.00001E-3	560.72193E-3	3.3979818E-12	-4.6451554E+0	781.34652E-6	1.1294831E-9	999.98510E-3	-3.9024612E+3	-14.202803E-12	-0.0000000E+0	-0.0000000E+0	1.1989690E-9	999.98510E-3	7.3492568E+3	40.064875E-12	-0.0000000E+0	-0.0000000E+0
143.00001E-3	129.21812E-12	143.00001E-3	15.816383E+0	3.5405335E-12	-4.6451554E+0	781.34652E-6	129.59195E-12	143.00001E-3	1.7521255E+0	3.2825168E-12	-4.6451554E+0	781.34652E-6	1.0568766E-9	1.0000149E+0	-3.6864707E+3	-111.80762E-12	-0.0000000E+0	-0.0000000E+0	1.0632881E-9	1.0000149E+0	-1.5434357E+3	59.463184E-12	-0.0000000E+0	-0.0000000E+0
142.00000E-3	128.20701E-12	142.00000E-3	10.658526E+0	3.5283684E-12	-4.6451554E+0	781.34652E-6	128.55239E-12	142.00000E-3	15.776103E+0	3.3636431E-12	-4.6451554E+0	781.34652E-6	1.0424696E-9	1.0000000E+0	540.18958E+0	-28.750814E-12	-0.0000000E+0	-0.0000000E+0	1.0066233E-9	1.0000000E+0	-8.9023672E+3	-24.547154E-12	-0.0000000E+0	-0.0000000E+0
141.00000E-3	127.05417E-12	141.00000E-3	14.867141E+0	3.4735509E-12	-4.6451554E+0	781.34652E-6	127.63798E-12	141.00000E-3	18.467539E+0	3.3744051E-12	-4.6451554E+0	781.34652E-6	1.1089857E-9	1.0000000E+0	-1.1824279E+3	-21.222347E-12	-0.0000000E+0	-0.0000000E+0	978.06285E-12	1.0000000E+0	-905.68835E+0	-2.8208716E-12	-0.0000000E+0	-0.0000000E+0
140.00000E-3	125.96646E-12	140.00000E-3	14.163837E+0	3.7348579E-12	-4.6451554E+0	781.34652E-6	126.54838E-12	140.00000E-3	1.4007806E+0	3.2773337E-12	-4.6451554E+0	781.34652E-6	1.1128576E-9	1.0000000E+0	885.38184E+0	-99.633857E-12	-0.0000000E+0	-0.0000000E+0	1.0584568E-9	1.0000000E+0	9.9148271E+3	68.899608E-12	-0.0000000E+0	-0.0000000E+0
139.00000E-3	124.82523E-12	139.00000E-3	7.6895084E+0	3.5494717E-12	-4.6451554E+0	781.34652E-6	125.43050E-12	139.00000E-3	-1.6794395E+0	3.2053516E-12	-4.6451554E+0	781.34652E-6	1.1079171E-9	1.0000000E+0	2.7585232E+3	51.470224E-12	-0.0000000E+0	-0.0000000E+0	1.0973977E-9	1.0000000E+0	6.1245664E+3	81.620960E-12	-0.0000000E+0	-0.0000000E+0
138.00000E-3	123.78766E-12	138.00000E-3	12.976350E+0	3.5492451E-12	-4.6451554E+0	781.34652E-6	124.38098E-12	138.00000E-3	-5.1372633E+0	3.1129786E-12	-4.6451554E+0	781.34652E-6	1.0730561E-9	1.0000000E+0	-1.0700719E+3	55.176239E-12	-0.0000000E+0	-0.0000000E+0	1.0666169E-9	1.0000000E+0	522.72235E+0	66.065292E-12	-0.0000000E+0	-0.0000000E+0
136.99999E-3	122.68631E-12	137.00001E-3	10.128465E+0	3.4749094E-12	-4.6451554E+0	781.34652E-6	123.31912E-12	137.00001E-3	4.8759398E+0	3.1243413E-12	-4.6451554E+0	781.34652E-6	1.0772333E-9	999.98510E-3	-669.31683E+0	42.026410E-12	-0.0000000E+0	-0.0000000E+0	1.0507824E-9	999.98510E-3	-4.3657788E+3	13.586977E-12	-0.0000000E+0	-0.0000000E+0
136.00001E-3	121.63499E-12	136.00001E-3	15.741007E+0	3.4789088E-12	-4.6451554E+0	781.34652E-6	122.29723E-12	136.00001E-3	1.7140716E+0	3.1217197E-12	-4.6451554E+0	781.34652E-6	1.0843133E-9	1.0000149E+0	-1.1238939E+3	6.2372785E-12	-0.0000000E+0	-0.0000000E+0	1.0571541E-9	1.0000149E+0	-689.70331E+0	-20.318644E-12	-0.0000000E+0	-0.0000000E+0
134.99999E-3	120.47807E-12	135.00001E-3	8.6352005E+0	3.5129438E-12	-4.6451554E+0	781.34652E-6	121.14897E-12	135.00001E-3	3.5498910E+0	3.2133510E-12	-4.6451554E+0	781.34652E-6	1.0483520E-9	999.98510E-3	4.1514990E+3	-14.706302E-12	-0.0000000E+0	-0.0000000E+0	1.1075952E-9	999.98510E-3	278.22308E+0	-55.417840E-12	-0.0000000E+0	-0.0000000E+0
134.00000E-3	119.72770E-12	134.00000E-3	2.7499692E+0	3.4858167E-12	-4.6451554E+0	781.34652E-6	120.06611E-12	134.00000E-3	408.72672E-3	3.2283744E-12	-4.6451554E+0	781.34652E-6	885.74731E-12	1.0000149E+0	3.0115044E+3	-20.329270E-12	-0.0000000E+0	-0.0000000E+0	1.0439145E-9	1.0000149E+0	1.4713030E+3	-38.799106E-12	-0.0000000E+0	-0.0000000E+0
133.00000E-3	118.74524E-12	133.00000E-3	11.644551E+0	3.6214393E-12	-4.6451554E+0	781.34652E-6	119.23250E-12	133.00000E-3	169.54497E-3	3.2789687E-12	-4.6451554E+0	781.34652E-6	950.33514E-12	1.0000000E+0	-3.3804219E+3	-54.794815E-12	-0.0000000E+0	-0.0000000E+0	919.37380E-12	1.0000000E+0	564.32874E+0	1.2990884E-12	-0.0000000E+0	-0.0000000E+0
132.00000E-3	117.68221E-12	132.00000E-3	9.3016186E+0	3.5384443E-12	-4.6451554E+0	781.34652E-6	118.24344E-12	132.00000E-3	1.2982051E+0	3.1202861E-12	-4.6451554E+0	781.34652E-6	1.0397079E-9	1.0000000E+0	1.6549258E+3	24.975848E-12	-0.0000000E+0	-0.0000000E+0	981.49067E-12	1.0000000E+0	2.5565854E+3	63.062056E-12	-0.0000000E+0	-0.0000000E+0
131.00000E-3	116.64862E-12	131.00000E-3	-1.0326353E+0	3.5105818E-12	-4.6451554E+0	781.34652E-6	117.13459E-12	131.00000E-3	-13.593344E+0	3.2034904E-12	-4.6451554E+0	781.34652E-6	1.0462304E-9	1.0000000E+0	5.6948794E+3	42.086040E-12	-0.0000000E+0	-0.0000000E+0	1.0676300E-9	1.0000000E+0	7.8005127E+3	-40.881062E-12	-0.0000000E+0	-0.0000000E+0
130.00000E-3	115.58485E-12	130.00000E-3	2.5316110E+0	3.4707402E-12	-4.6451554E+0	781.34652E-6	116.10048E-12	130.00000E-3	-11.047668E+0	3.3288895E-12	-4.6451554E+0	781.34652E-6	1.0577281E-9	1.0000000E+0	-145.62172E+0	39.344535E-12	-0.0000000E+0	-0.0000000E+0	1.0407002E-9	1.0000000E+0	2.1217742E+3	-89.868904E-12	-0.0000000E+0	-0.0000000E+0
129.00001E-3	114.51941E-12	129.00001E-3	3.8643248E+0	3.4212650E-12	-4.6451554E+0	781.34652E-6	115.11001E-12	129.00001E-3	-13.087133E+0	3.3288428E-12	-4.6451554E+0	781.34652E-6	1.0500764E-9	1.0000000E+0	-352.23700E+0	38.619344E-12	-0.0000000E+0	-0.0000000E+0	977.38351E-12	1.0000000E+0	-97.153008E+0	-27.567497E-12	-0.0000000E+0	-0.0000000E+0
127.99999E-3	113.52486E-12	128.00001E-3	-1.6606810E+0	3.4133798E-12	-4.6451554E+0	781.34652E-6	114.22497E-12	128.00001E-3	-9.6305790E+0	3.3336396E-12	-4.6451554E+0	781.34652E-6	982.63486E-12	999.98510E-3	2.7339639E+3	38.186038E-12	-0.0000000E+0	-0.0000000E+0	917.41725E-12	999.98510E-3	-1.3311276E+3	11.197016E-12	-0.0000000E+0	-0.0000000E+0
127.00000E-3	112.65732E-12	127.00000E-3	-874.70347E-3	3.3041135E-12	-4.6451554E+0	781.34652E-6	113.29251E-12	127.00000E-3	-10.706264E+0	3.2678159E-12	-4.6451554E+0	781.34652E-6	930.34419E-12	1.0000149E+0	822.81641E+0	47.949242E-12	-0.0000000E+0	-0.0000000E+0	938.54602E-12	1.0000149E+0	1.3499758E+3	37.833289E-12	-0.0000000E+0	-0.0000000E+0
126.00000E-3	111.62051E-12	126.00000E-3	-1.3684356E+0	3.3827795E-12	-4.6451554E+0	781.34652E-6	112.28398E-12	126.00000E-3	-17.608286E+0	3.2634407E-12	-4.6451554E+0	781.34652E-6	974.60728E-12	1.0000000E+0	1.2988572E+3	-31.983898E-12	-0.0000000E+0	-0.0000000E+0	1.0082400E-9	1.0000000E+0	2.7874041E+3	-8.3320772E-12	-0.0000000E+0	-0.0000000E+0
125.00000E-3	110.70792E-12	125.00000E-3	-6.9406967E+0	3.4291192E-12	-4.6451554E+0	781.34652E-6	111.20075E-12	125.00000E-3	-10.922743E+0	3.3804708E-12	-4.6451554E+0	781.34652E-6	958.78661E-12	1.0000000E+0	2.7181619E+3	-45.832820E-12	-0.0000000E+0	-0.0000000E+0	1.0711548E-9	1.0000000E+0	-3.2183640E+3	-61.913454E-12	-0.0000000E+0	-0.0000000E+0
124.00000E-3	109.70159E-12	124.00001E-3	-4.1250687E+0	3.4407414E-12	-4.6451554E+0	781.34652E-6	110.09977E-12	124.00001E-3	-7.0087342E+0	3.3588510E-12	-4.6451554E+0	781.34652E-6	981.06745E-12	999.99255E-3	-464.65256E+0	-29.176689E-12	-0.0000000E+0	-0.0000000E+0	1.0525101E-9	999.99255E-3	-5.1188706E+3	-18.564756E-12	-0.0000000E+0	-0.0000000E+0
123.00000E-3	108.72071E-12	123.00000E-3	-4.0141110E+0	3.5004731E-12	-4.6451554E+0	781.34652E-6	109.20972E-12	123.00000E-3	-181.33271E-3	3.3881834E-12	-4.6451554E+0	781.34652E-6	963.76185E-12	1.0000000E+0	-2.9616257E+3	-29.716837E-12	-0.0000000E+0	-0.0000000E+0	924.22409E-12	1.0000000E+0	-5.9669912E+3	7.7292617E-12	-0.0000000E+0	-0.0000000E+0
122.00000E-3	107.84602E-12	122.00000E-3	6.8424597E+0	3.4666963E-12	-4.6451554E+0	781.34652E-6	108.36938E-12	122.00000E-3	5.4998593E+0	3.2936006E-12	-4.6451554E+0	781.34652E-6	915.47403E-12	1.0000075E+0	-6.1569365E+3	770.65508E-15	-0.0000000E+0	-0.0000000E+0	854.81394E-12	1.0000075E+0	-3.8606052E+3	64.898309E-12	-0.0000000E+0	-0.0000000E+0
121.00000E-3	106.88510E-12	121.00000E-3	6.2702885E+0	3.4951436E-12	-4.6451554E+0	781.34652E-6	107.51047E-12	121.00000E-3	1.4447017E+0	3.2151636E-12	-4.6451554E+0	781.34652E-6	939.46884E-12	1.0000000E+0	-2.7615139E+3	-15.747572E-12	-0.0000000E+0	-0.0000000E+0	877.78912E-12	1.0000000E+0	-1.8721471E+3	49.384007E-12	-0.0000000E+0	-0.0000000E+0
120.00000E-3	105.93915E-12	120.00000E-3	9.9986668E+0	3.5258944E-12	-4.6451554E+0	781.34652E-6	106.54389E-12	120.00000E-3	15.619905E+0	3.2899527E-12	-4.6451554E+0	781.34652E-6	936.17281E-12	999.99255E-3	45.949844E+0	-12.066712E-12	-0.0000000E+0	-0.0000000E+0	945.77624E-12	999.99255E-3	-4.4852056E+3	-42.875772E-12	-0.0000000E+0	-0.0000000E+0
119.00000E-3	105.05433E-12	119.00000E-3	219.25044E-3	3.4707920E-12	-4.6451554E+0	781.34652E-6	105.56778E-12	119.00000E-3	2.3053710E+0	3.3673912E-12	-4.6451554E+0	781.34652E-6	933.65404E-12	1.0000075E+0	5.7154380E+3	44.786900E-12	-0.0000000E+0	-0.0000000E+0	957.12849E-12	1.0000075E+0	5.8273481E+3	-56.091937E-12	-0.0000000E+0	-0.0000000E+0
118.00000E-3	104.00024E-12	118.00000E-3	-3.8928189E+0	3.3785088E-12	-4.6451554E+0	781.34652E-6	104.67173E-12	118.00000E-3	-3.1720970E+0	3.3467595E-12	-4.6451554E+0	781.34652E-6	1.0047498E-9	1.0000000E+0	4.6595474E+3	70.282828E-12	-0.0000000E+0	-0.0000000E+0	926.72903E-12	1.0000000E+0	4.3503750E+3	-23.388579E-12	-0.0000000E+0	-0.0000000E+0
117.00000E-3	103.00968E-12	117.00000E-3	-4.9207416E+0	3.3528475E-12	-4.6451554E+0	781.34652E-6	103.71098E-12	117.00000E-3	4.5054030E+0	3.4357573E-12	-4.6451554E+0	781.34652E-6	973.80237E-12	1.0000000E+0	691.36768E+0	66.939156E-12	-0.0000000E+0	-0.0000000E+0	948.72532E-12	1.0000000E+0	-3.6685020E+3	-18.054749E-12	-0.0000000E+0	-0.0000000E+0
116.00000E-3	102.16169E-12	116.00000E-3	-1.2765630E+0	3.1990469E-12	-4.6451554E+0	781.34652E-6	102.74227E-12	116.00000E-3	6.4223242E+0	3.2996559E-12	-4.6451554E+0	781.34652E-6	880.78672E-12	999.99255E-3	-148.19949E+0	87.057354E-12	-0.0000000E+0	-0.0000000E+0	937.74799E-12	999.99255E-3	-906.65802E+0	76.002850E-12	-0.0000000E+0	-0.0000000E+0
115.00000E-3	101.30152E-12	115.00000E-3	-9.4552965E+0	3.2320203E-12	-4.6451554E+0	781.34652E-6	101.91169E-12	115.00000E-3	-2.1880310E+0	3.2220164E-12	-4.6451554E+0	781.34652E-6	863.63328E-12	1.0000075E+0	3.4486221E+3	5.7077047E-12	-0.0000000E+0	-0.0000000E+0	878.89201E-12	1.0000075E+0	4.0888293E+3	66.287177E-12	-0.0000000E+0	-0.0000000E+0
114.00000E-3	100.41286E-12	114.00000E-3	-7.1388540E+0	3.2692590E-12	-4.6451554E+0	781.34652E-6	100.99130E-12	114.00000E-3	8.2749287E-3	3.2564043E-12	-4.6451554E+0	781.34652E-6	884.91536E-12	1.0000000E+0	-422.84784E+0	-42.366850E-12	-0.0000000E+0	-0.0000000E+0	904.82993E-12	1.0000000E+0	2.9396240E+3	7.1711153E-12	-0.0000000E+0	-0.0000000E+0
113.00000E-3	99.513349E-12	113.00000E-3	-3.2617445E+0	3.3349595E-12	-4.6451554E+0	781.34652E-6	100.05452E-12	113.00000E-3	-11.221552E+0	3.2067315E-12	-4.6451554E+0	781.34652E-6	871.72453E-12	1.0000000E+0	-2.9660786E+3	-36.220953E-12	-0.0000000E+0	-0.0000000E+0	929.12988E-12	1.0000000E+0	4.1627725E+3	29.501731E-12	-0.0000000E+0	-0.0000000E+0
112.00000E-3	98.734076E-12	112.00000E-3	-2.1224411E+0	3.2900293E-12	-4.6451554E+0	781.34652E-6	99.137420E-12	112.00000E-3	-2.5331955E+0	3.1681706E-12	-4.6451554E+0	781.34652E-6	806.13827E-12	999.99255E-3	-691.69836E+0	-747.88114E-15	-0.0000000E+0	-0.0000000E+0	911.15127E-12	999.99255E-3	-3.2474065E+3	8.5326538E-12	-0.0000000E+0	-0.0000000E+0
111.00000E-3	97.948281E-12	111.00000E-3	-5.8328638E+0	3.3499909E-12	-4.6451554E+0	781.34652E-6	98.268040E-12	111.00000E-3	401.44098E-3	3.2824039E-12	-4.6451554E+0	781.34652E-6	849.87339E-12	1.0000075E+0	770.54248E+0	-18.925285E-12	-0.0000000E+0	-0.0000000E+0	871.86980E-12	1.0000075E+0	-3.7096091E+3	-50.756982E-12	-0.0000000E+0	-0.0000000E+0
110.00000E-3	96.853643E-12	110.00000E-3	-521.80940E-3	3.3212231E-12	-4.6451554E+0	781.34652E-6	97.434678E-12	110.00000E-3	1.2388017E+0	3.2499303E-12	-4.6451554E+0	781.34652E-6	1.0143879E-9	1.0000000E+0	-1.6115156E+3	-10.642724E-12	-0.0000000E+0	-0.0000000E+0	884.32556E-12	1.0000000E+0	-455.02362E+0	8.2561831E-12	-0.0000000E+0	-0.0000000E+0
109.00000E-3	95.828810E-12	109.00000E-3	-3.6447296E+0	3.3896757E-12	-4.6451554E+0	781.34652E-6	96.396842E-12	109.00000E-3	-1.8250831E+0	3.1850150E-12	-4.6451554E+0	781.34652E-6	977.60489E-12	999.99255E-3	-10.243872E+0	-29.909391E-12	-0.0000000E+0	-0.0000000E+0	932.91852E-12	999.99255E-3	3.2556345E+3	47.383659E-12	-0.0000000E+0	-0.0000000E+0
108.00000E-3	95.096618E-12	108.00000E-3	-418.47253E-3	3.3734907E-12	-4.6451554E+0	781.34652E-6	95.649572E-12	108.00000E-3	-9.6949749E+0	3.1703761E-12	-4.6451554E+0	781.34652E-6	844.46861E-12	1.0000000E+0	-2.8683184E+3	7.8676059E-12	-0.0000000E+0	-0.0000000E+0	845.59271E-12	1.0000000E+0	4.4529946E+3	20.725784E-12	-0.0000000E+0	-0.0000000E+0
107.00000E-3	94.127282E-12	107.00000E-3	7.4681334E+0	3.3119124E-12	-4.6451554E+0	781.34652E-6	94.728933E-12	107.00000E-3	-6.2490330E+0	3.1772946E-12	-4.6451554E+0	781.34652E-6	935.02106E-12	1.0000075E+0	-4.9077666E+3	30.486412E-12	-0.0000000E+0	-0.0000000E+0	893.60946E-12	1.0000075E+0	363.90884E+0	-22.819109E-12	-0.0000000E+0	-0.0000000E+0
106.00000E-3	93.082736E-12	106.00000E-3	5.9599590E+0	3.3516421E-12	-4.6451554E+0	781.34652E-6	93.762505E-12	106.00000E-3	-9.4631977E+0	3.2807927E-12	-4.6451554E+0	781.34652E-6	969.74317E-12	1.0000000E+0	-541.64777E+0	-28.119377E-12	-0.0000000E+0	-0.0000000E+0	952.65273E-12	1.0000000E+0	181.20204E+0	-72.623615E-12	-0.0000000E+0	-0.0000000E+0
105.00000E-3	92.315926E-12	105.00000E-3	4.7286501E+0	3.4378993E-12	-4.6451554E+0	781.34652E-6	92.815249E-12	105.00000E-3	-5.0270982E+0	3.3351971E-12	-4.6451554E+0	781.34652E-6	849.77686E-12	999.99255E-3	305.76025E+0	-27.465388E-12	-0.0000000E+0	-0.0000000E+0	942.77863E-12	999.99255E-3	-479.83548E+0	-57.397330E-12	-0.0000000E+0	-0.0000000E+0
104.00000E-3	91.435366E-12	104.00000E-3	8.1412020E+0	3.2932877E-12	-4.6451554E+0	781.34652E-6	91.908300E-12	104.00000E-3	-11.607498E+0	3.3546291E-12	-4.6451554E+0	781.34652E-6	825.37205E-12	1.0000075E+0	-715.96582E+0	50.961683E-12	-0.0000000E+0	-0.0000000E+0	903.49050E-12	1.0000075E+0	3.0153223E+3	-15.544942E-12	-0.0000000E+0	-0.0000000E+0
103.00000E-3	90.701481E-12	103.00000E-3	3.4743443E+0	3.3596752E-12	-4.6451554E+0	781.34652E-6	91.058001E-12	103.00000E-3	-12.383280E+0	3.3207486E-12	-4.6451554E+0	781.34652E-6	815.49184E-12	1.0000000E+0	3.0204675E+3	-21.810201E-12	-0.0000000E+0	-0.0000000E+0	843.53186E-12	1.0000000E+0	939.84412E+0	19.344295E-12	-0.0000000E+0	-0.0000000E+0
102.00000E-3	89.729224E-12	102.00000E-3	-1.5038195E+0	3.4267337E-12	-4.6451554E+0	781.34652E-6	90.296270E-12	102.00000E-3	-8.1285467E+0	3.3021409E-12	-4.6451554E+0	781.34652E-6	875.31887E-12	1.0000000E+0	3.7870974E+3	-35.267723E-12	-0.0000000E+0	-0.0000000E+0	768.70299E-12	1.0000000E+0	-3.7103472E+3	-4.6245464E-12	-0.0000000E+0	-0.0000000E+0
101.00000E-3	88.975965E-12	101.00000E-3	-1.1735387E+0	3.3444653E-12	-4.6451554E+0	781.34652E-6	89.590182E-12	101.00000E-3	-1.4118284E+0	3.4084222E-12	-4.6451554E+0	781.34652E-6	839.92363E-12	999.99255E-3	1.8957554E+3	38.092283E-12	-0.0000000E+0	-0.0000000E+0	786.45956E-12	999.99255E-3	-3.1235403E+3	-59.151996E-12	-0.0000000E+0	-0.0000000E+0
100.00000E-3	88.032789E-12	100.00000E-3	-6.0378971E+0	3.3213057E-12	-4.6451554E+0	781.34652E-6	88.560541E-12	100.00000E-3	-9.1867208E+0	3.4172242E-12	-4.6451554E+0	781.34652E-6	884.42925E-12	1.0000075E+0	2.9995520E+3	58.527065E-12	-0.0000000E+0	-0.0000000E+0	931.82217E-12	1.0000075E+0	-230.31122E+0	-34.165781E-12	-0.0000000E+0	-0.0000000E+0
98.999999E-3	87.176891E-12	98.999999E-3	-7.2981362E+0	3.1903829E-12	-4.6451554E+0	781.34652E-6	87.668886E-12	98.999999E-3	6.3175764E+0	3.4482194E-12	-4.6451554E+0	781.34652E-6	865.36850E-12	1.0000000E+0	2.5082627E+3	80.683342E-12	-0.0000000E+0	-0.0000000E+0	904.34421E-12	1.0000000E+0	-7.3339990E+3	10.035789E-12	-0.0000000E+0	-0.0000000E+0
97.999997E-3	86.363590E-12	98.000005E-3	-10.842808E+0	3.1887401E-12	-4.6451554E+0	781.34652E-6	86.855342E-12	98.000005E-3	6.5513639E+0	3.3078117E-12	-4.6451554E+0	781.34652E-6	842.33143E-12	999.99255E-3	-732.09613E+0	33.606729E-12	-0.0000000E+0	-0.0000000E+0	839.53505E-12	999.99255E-3	-3.0330542E+3	58.259703E-12	-0.0000000E+0	-0.0000000E+0
96.999995E-3	85.455913E-12	97.000003E-3	3.5070908E+0	3.1655622E-12	-4.6451554E+0	781.34652E-6	85.997279E-12	97.000003E-3	4.7223983E+0	3.3835987E-12	-4.6451554E+0	781.34652E-6	859.24151E-12	1.0000000E+0	-6.2867871E+3	-8.0968053E-12	-0.0000000E+0	-0.0000000E+0	828.37737E-12	1.0000000E+0	1.4890459E+3	-35.582794E-12	-0.0000000E+0	-0.0000000E+0
